"id","childs","age","agekdbrn","educ","class","memnum","racehisp","geography","religion","place","female","degree","agekdbrn_30plus"
1152,3,80,26,12,"Working class",1,"White","Smaller city","Catholic","Midwest","No","HS Diploma",0
1153,2,36,NA,14,"Working class",0,"White","Smaller city","Catholic","Northeast","Yes","Some College",NA
1153,2,53,17,18,"Working class",3,"White","Smaller city","Protestant","Midwest","Yes","Grad/Prof Degree",0
1155,1,27,26,16,"Middle class",0,"White","Smaller city","Protestant","Midwest","Yes","College Degree",0
1158,1,40,NA,14,"Working class",1,"White","Suburb","Protestant","Northeast","No","Some College",NA
1160,0,22,NA,16,"Working class",1,"Hispanic","Smaller city","None","Midwest","Yes","College Degree",NA
1161,1,32,NA,14,"Working class",0,"White","Suburb","Protestant","Northeast","Yes","Some College",NA
1162,3,74,30,12,"Working class",3,"White","Smaller city","Protestant","Midwest","No","HS Diploma",1
1163,2,25,NA,15,"Working class",3,"White","Suburb","Protestant","Northeast","No","Some College",NA
1167,4,47,20,15,"Working class",4,"White","Smaller city","Protestant","Midwest","Yes","Some College",0
1169,3,65,28,18,"Middle class",4,"White","Smaller city","Catholic","Midwest","No","Grad/Prof Degree",0
1171,2,40,NA,14,"Middle class",3,"White","Suburb","Protestant","Northeast","No","Some College",NA
1172,1,74,31,12,"Middle class",6,"White","Smaller city","Catholic","Midwest","No","HS Diploma",1
1173,3,51,20,15,"Working class",4,"White","Smaller city","Catholic","Midwest","Yes","Some College",0
1174,2,28,21,11,"Working class",0,"Hispanic","Smaller city","Catholic","Midwest","No","Less Than HS",0
1175,3,52,NA,16,"Middle class",1,"White","Suburb","Protestant","Northeast","Yes","College Degree",NA
1176,2,73,27,12,"Middle class",1,"Black","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1177,4,60,37,13,"Middle class",2,"Black","Smaller city","Protestant","Midwest","No","Some College",1
1179,0,31,NA,8,"Lower class",0,"Black","Smaller city","Protestant","Northeast","Yes","Less Than HS",NA
1180,1,57,17,12,"Working class",2,"White","Smaller city","Catholic","Midwest","Yes","HS Diploma",0
1184,2,57,20,16,"Middle class",0,"White","Smaller city","None","Midwest","Yes","College Degree",0
1184,2,43,NA,13,"Working class",4,"White","Smaller city","Protestant","Northeast","Yes","Some College",NA
1185,0,32,NA,16,"Middle class",7,"White","Smaller city","Protestant","Midwest","No","College Degree",NA
1188,0,22,NA,14,"Middle class",0,"Hispanic","Smaller city","None","Midwest","No","Some College",NA
1191,0,46,NA,12,"Middle class",3,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",NA
1194,1,37,28,13,"Lower class",0,"White","Smaller city","Protestant","Midwest","Yes","Some College",0
1195,0,37,NA,18,"Middle class",1,"White","Smaller city","Protestant","Midwest","No","Grad/Prof Degree",NA
1195,3,43,NA,16,"Middle class",2,"White","Smaller city","None","Northeast","No","College Degree",NA
1196,8,38,14,12,"Middle class",0,"White","Smaller city","Protestant","Midwest","No","HS Diploma",0
1198,1,33,28,14,"Working class",1,"White","Smaller city","None","Midwest","Yes","Some College",0
1201,3,47,32,14,"Middle class",2,"White","Smaller city","Protestant","Midwest","Yes","Some College",1
1202,1,34,26,14,"Working class",1,"White","Smaller city","Protestant","Midwest","Yes","Some College",0
1202,0,24,NA,17,"Working class",0,"White","Smaller city","Catholic","Northeast","Yes","Grad/Prof Degree",NA
1204,2,62,23,12,"Middle class",1,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1205,5,58,19,12,"Working class",0,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1207,1,44,NA,12,"Middle class",4,"White","Smaller city","Catholic","Northeast","Yes","HS Diploma",NA
1208,0,27,NA,13,"Working class",2,"White","Smaller city","Protestant","Midwest","No","Some College",NA
1209,0,41,NA,16,"Working class",5,"White","Smaller city","Catholic","Northeast","Yes","College Degree",NA
1213,1,27,NA,14,"Working class",1,"White","Smaller city","Catholic","Northeast","No","Some College",NA
1217,0,24,NA,16,"Middle class",0,"White","Smaller city","None","Midwest","Yes","College Degree",NA
1218,3,81,NA,6,"Lower class",0,"White","Smaller city","Catholic","Northeast","No","Less Than HS",NA
1220,5,74,20,12,"Working class",2,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1221,1,36,24,14,"Middle class",0,"White","Smaller city","Catholic","Midwest","Yes","Some College",0
1221,0,66,NA,12,"Middle class",0,"White","Smaller city","Catholic","Northeast","Yes","HS Diploma",NA
1222,2,29,24,14,"Working class",2,"White","Smaller city","Catholic","Midwest","Yes","Some College",0
1224,2,32,26,12,"Working class",1,"White","Smaller city","Protestant","Midwest","No","HS Diploma",0
1225,1,44,24,12,"Working class",0,"White","Smaller city","Catholic","Midwest","Yes","HS Diploma",0
1227,0,27,NA,17,"Working class",2,"White","Smaller city","Protestant","Midwest","Yes","Grad/Prof Degree",NA
1228,3,55,18,12,"Middle class",0,"White","Smaller city","Catholic","Midwest","Yes","HS Diploma",0
1230,1,63,NA,12,"Middle class",2,"White","Suburb","Protestant","Northeast","No","HS Diploma",NA
1230,0,59,NA,12,"Working class",0,"White","Smaller city","Protestant","Midwest","No","HS Diploma",NA
1232,0,40,NA,12,"Working class",3,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",NA
1234,2,44,22,16,"Middle class",2,"White","Smaller city","None","Midwest","Yes","College Degree",0
1235,3,46,25,16,"Middle class",1,"White","Smaller city","None","Midwest","No","College Degree",0
1237,1,20,17,13,"Lower class",0,"White","Smaller city","None","Midwest","Yes","Some College",0
1238,2,31,22,15,"Lower class",4,"White","Smaller city","Catholic","Midwest","Yes","Some College",0
1240,3,60,NA,8,"Working class",3,"White","Rural","Protestant","Northeast","No","Less Than HS",NA
1241,2,25,19,12,"Working class",0,"Black","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1241,3,36,NA,12,"Working class",2,"White","Rural","Protestant","Northeast","Yes","HS Diploma",NA
1244,6,41,20,16,"Middle class",3,"White","Smaller city","Protestant","Midwest","Yes","College Degree",0
1246,3,48,29,12,"Middle class",1,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1247,2,46,32,16,"Middle class",4,"White","Smaller city","Protestant","Midwest","Yes","College Degree",1
1251,0,45,NA,12,"Working class",0,"White","Smaller city","Protestant","Northeast","Yes","HS Diploma",NA
1252,2,32,25,16,"Middle class",3,"White","Smaller city","Protestant","Midwest","Yes","College Degree",0
1253,0,26,NA,12,"Working class",3,"White","Smaller city","Protestant","Northeast","No","HS Diploma",NA
1253,0,22,NA,12,"Working class",0,"White","Smaller city","None","Midwest","No","HS Diploma",NA
1256,4,36,28,18,"Middle class",6,"White","Smaller city","Catholic","Midwest","No","Grad/Prof Degree",0
1258,1,55,35,16,"Middle class",4,"White","Smaller city","None","Midwest","No","College Degree",1
1259,0,46,NA,14,"Middle class",0,"Black","Smaller city","None","Midwest","Yes","Some College",NA
1260,1,41,NA,14,"Working class",2,"White","Smaller city","None","Midwest","No","Some College",NA
1261,1,31,30,15,"Middle class",1,"White","Smaller city","None","Midwest","Yes","Some College",1
1262,2,78,30,17,"Middle class",2,"White","Smaller city","Jewish","Midwest","No","Grad/Prof Degree",1
1262,8,89,NA,8,"Working class",0,"White","Smaller city","Catholic","Midwest","Yes","Less Than HS",NA
1264,2,62,20,12,"Middle class",4,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1265,2,76,NA,11,"Lower class",1,"White","Smaller city","Protestant","Midwest","No","Less Than HS",NA
1266,1,36,NA,12,"Working class",1,"White","Smaller city","Catholic","Midwest","No","HS Diploma",NA
1268,2,38,22,12,"Working class",1,"White","Smaller city","None","Midwest","Yes","HS Diploma",0
1272,3,60,23,16,"Middle class",2,"White","Smaller city","Protestant","Midwest","Yes","College Degree",0
1273,0,38,NA,13,"Working class",0,"White","Smaller city","Catholic","Midwest","Yes","Some College",NA
1274,2,43,18,12,"Working class",0,"Black","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1275,3,70,18,9,"Lower class",0,"White","Smaller city","Protestant","Midwest","Yes","Less Than HS",0
1277,3,38,21,12,"Working class",0,"White","Smaller city","Catholic","Midwest","No","HS Diploma",0
1278,2,53,NA,12,"Working class",1,"White","Smaller city","Catholic","Midwest","No","HS Diploma",NA
1278,1,52,38,12,"Middle class",3,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",1
1280,2,40,28,19,"Middle class",3,"White","Smaller city","Protestant","Midwest","No","Grad/Prof Degree",0
1281,0,25,NA,14,"Working class",1,"White","Smaller city","None","Midwest","Yes","Some College",NA
1283,2,43,27,16,"Middle class",1,"White","Smaller city","None","Midwest","Yes","College Degree",0
1284,3,52,NA,16,"Working class",3,"White","Smaller city","Protestant","Midwest","No","College Degree",NA
1285,3,33,NA,13,"Working class",0,"White","Rural","Protestant","Midwest","No","Some College",NA
1286,4,73,21,12,"Middle class",3,"White","Smaller city","Protestant","Midwest","No","HS Diploma",0
1292,1,42,37,17,"Middle class",3,"White","Smaller city","Protestant","Midwest","Yes","Grad/Prof Degree",1
1293,2,44,32,14,"Middle class",1,"White","Smaller city","Protestant","Midwest","Yes","Some College",1
1294,2,45,26,16,"Middle class",1,"White","Smaller city","Protestant","Midwest","Yes","College Degree",0
1296,2,29,NA,10,"Middle class",1,"White","Smaller city","Protestant","Southeast","Yes","Less Than HS",NA
1296,4,70,27,14,"Middle class",2,"Black","Smaller city","Protestant","Midwest","No","Some College",0
1299,0,32,NA,14,"Working class",0,"Black","Smaller city","Eastern","Midwest","No","Some College",NA
1300,0,26,NA,16,"Middle class",5,"White","Smaller city","None","Midwest","No","College Degree",NA
1302,8,79,22,12,"Middle class",0,"White","Smaller city","Catholic","Midwest","Yes","HS Diploma",0
1304,3,34,NA,14,"Lower class",2,"White","Smaller city","Other","Midwest","No","Some College",NA
1305,1,60,28,12,"Middle class",2,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1307,2,62,18,11,"Middle class",3,"White","Smaller city","Protestant","Midwest","Yes","Less Than HS",0
1308,0,21,NA,15,"Working class",3,"White","Smaller city","Other","Midwest","No","Some College",NA
1309,5,74,NA,17,"Working class",2,"White","Smaller city","Protestant","Midwest","No","Grad/Prof Degree",NA
1310,1,23,21,11,"Middle class",1,"White","Smaller city","Protestant","Midwest","Yes","Less Than HS",0
1311,4,63,NA,8,"Working class",0,"White","Smaller city","Protestant","Midwest","No","Less Than HS",NA
1312,3,65,26,12,"Middle class",0,"White","Suburb","Protestant","Midwest","Yes","HS Diploma",0
1313,3,41,23,13,"Middle class",3,"White","Suburb","Protestant","Midwest","Yes","Some College",0
1316,3,42,27,12,"Middle class",2,"Hispanic","Suburb","Protestant","Midwest","No","HS Diploma",0
1318,2,45,26,14,"Middle class",0,"White","Suburb","Protestant","Midwest","No","Some College",0
1321,3,35,29,20,"Middle class",4,"White","Suburb","Catholic","Midwest","No","Grad/Prof Degree",0
1323,2,25,19,12,"Working class",2,"White","Suburb","Protestant","Midwest","No","HS Diploma",0
1323,3,33,NA,9,"Working class",1,"White","Smaller city","Protestant","Midwest","Yes","Less Than HS",NA
1324,3,27,22,12,"Working class",0,"Hispanic","Suburb","Catholic","Midwest","Yes","HS Diploma",0
1325,2,20,16,9,"Middle class",0,"Hispanic","Suburb","None","Midwest","Yes","Less Than HS",0
1326,1,48,18,12,"Working class",1,"White","Suburb","Catholic","Midwest","Yes","HS Diploma",0
1327,3,47,19,13,"Middle class",0,"White","Suburb","Catholic","Midwest","Yes","Some College",0
1328,5,72,21,12,"Working class",1,"White","Suburb","Protestant","Midwest","No","HS Diploma",0
1332,4,75,NA,12,"Middle class",0,"White","Smaller city","Protestant","Midwest","No","HS Diploma",NA
1332,2,33,28,12,"Middle class",1,"White","Suburb","Protestant","Midwest","No","HS Diploma",0
1333,4,62,21,16,"Middle class",2,"White","Suburb","Protestant","Midwest","Yes","College Degree",0
1333,5,89,NA,12,"Middle class",1,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",NA
1336,3,51,19,12,"Middle class",0,"White","Suburb","Catholic","Midwest","Yes","HS Diploma",0
1337,3,35,26,20,"Middle class",1,"White","Suburb","Protestant","Midwest","Yes","Grad/Prof Degree",0
1338,3,51,21,13,"Middle class",3,"White","Smaller city","Other","Midwest","No","Some College",0
1339,4,41,30,16,"Middle class",1,"White","Smaller city","None","Midwest","No","College Degree",1
1341,2,55,26,16,"Middle class",4,"White","Smaller city","Protestant","Midwest","No","College Degree",0
1343,0,47,NA,18,"Middle class",5,"White","Smaller city","Protestant","Midwest","Yes","Grad/Prof Degree",NA
1344,0,19,NA,13,"Working class",0,"White","Smaller city","Protestant","Midwest","No","Some College",NA
1345,0,27,NA,20,"Middle class",0,"Other","Smaller city","Eastern","Midwest","No","Grad/Prof Degree",NA
1347,0,67,NA,8,"Lower class",0,"Black","Smaller city","None","Midwest","No","Less Than HS",NA
1348,1,24,22,7,"Working class",0,"White","Smaller city","Catholic","Midwest","Yes","Less Than HS",0
1349,0,24,NA,16,"Middle class",0,"White","Smaller city","Catholic","Midwest","No","College Degree",NA
1350,0,71,NA,16,"Middle class",1,"White","Smaller city","Protestant","Midwest","Yes","College Degree",NA
1351,2,42,18,12,"Middle class",0,"Black","Suburb","Protestant","Midwest","Yes","HS Diploma",0
1352,1,25,NA,12,"Middle class",0,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",NA
1353,3,48,21,13,"Working class",3,"White","Suburb","Protestant","Midwest","Yes","Some College",0
1354,0,42,NA,16,"Middle class",4,"White","Suburb","Other","Midwest","No","College Degree",NA
1359,0,31,NA,12,"Working class",0,"White","Suburb","Catholic","Midwest","No","HS Diploma",NA
1360,5,64,NA,20,"Upper class",2,"White","Smaller city","None","Midwest","Yes","Grad/Prof Degree",NA
1362,1,67,25,12,"Working class",4,"White","Suburb","Catholic","Midwest","Yes","HS Diploma",0
1363,5,67,19,8,"Lower class",0,"White","Suburb","Protestant","Midwest","No","Less Than HS",0
1364,1,44,NA,13,"Middle class",0,"White","Smaller city","Protestant","Midwest","Yes","Some College",NA
1364,2,58,30,14,"Middle class",1,"White","Suburb","Protestant","Southeast","Yes","Some College",1
1365,3,38,20,16,"Middle class",4,"White","Suburb","Catholic","Southeast","No","College Degree",0
1368,1,41,NA,20,"Middle class",5,"White","Smaller city","Protestant","Midwest","Yes","Grad/Prof Degree",NA
1370,0,24,NA,16,"Middle class",2,"White","Suburb","Protestant","Southeast","Yes","College Degree",NA
1373,1,30,29,17,"Working class",0,"White","Suburb","Protestant","Midwest","Yes","Grad/Prof Degree",0
1374,2,35,28,17,"Middle class",2,"Other","Suburb","None","Midwest","Yes","Grad/Prof Degree",0
1377,2,54,32,12,"Middle class",7,"White","Suburb","Protestant","Midwest","No","HS Diploma",1
1378,2,49,NA,12,"Working class",3,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",NA
1379,0,24,NA,16,"Middle class",1,"White","Suburb","Catholic","Midwest","No","College Degree",NA
1380,0,33,NA,16,"Middle class",0,"White","Suburb","Protestant","Midwest","Yes","College Degree",NA
1382,3,38,NA,12,"Working class",0,"Other","Smaller city","Protestant","Midwest","Yes","HS Diploma",NA
1382,4,70,28,11,"Middle class",1,"Black","Smaller city","Protestant","Midwest","Yes","Less Than HS",0
1383,4,27,18,6,"Lower class",0,"Hispanic","Smaller city","None","Midwest","No","Less Than HS",0
1383,0,32,NA,12,"Working class",2,"Black","Suburb","None","Midwest","No","HS Diploma",NA
1385,4,49,21,12,"Working class",0,"White","Smaller city","Protestant","Midwest","Yes","HS Diploma",0
1386,0,33,NA,11,"Working class",0,"White","Smaller city","None","Midwest","No","Less Than HS",NA
1386,1,37,NA,12,"Working class",3,"White","Suburb","Catholic","Midwest","No","HS Diploma",NA
1387,4,29,17,11,"Lower class",1,"White","Smaller city","Protestant","Midwest","Yes","Less Than HS",0
1388,3,37,21,12,"Working class",0,"Black","Smaller city","Protestant","Midwest","No","HS Diploma",0
1390,5,44,24,15,"Working class",0,"Black","Smaller city","Protestant","Midwest","No","Some College",0
1394,3,36,NA,14,"Middle class",2,"White","Suburb","Protestant","Midwest","Yes","Some College",NA
1398,1,24,23,14,"Working class",0,"White","Smaller city","None","Midwest","Yes","Some College",0
1399,5,54,24,14,"Middle class",5,"Black","Smaller city","Protestant","Midwest","No","Some College",0
1401,2,58,33,16,"Middle class",6,"White","Smaller city","Protestant","Midwest","No","College Degree",1
1401,1,48,NA,13,"Middle class",2,"White","Smaller city","Other","Midwest","Yes","Some College",NA
